categoria,investigador,titulo_x,autores,anio,link_paper,link,titulo_paper,autores_paper,anio_paper,issn_paper,tipo,revista,titulo_y,detalle_libro,editorial,resumen,keywords,nombre,disciplina,especialidad,tema,texto_clasificacion,categoria_predicha
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12304902,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,,2024.0,,Capítulo de Libro,,Hacer antropología del Estado desde las instituciones en América Latina. Una introducción a Políticas de Gobierno y Prácticas de Poder,Hacer antropología del Estado desde las instituciones en América Latina. Una introducción a Políticas de Gobierno y Prácticas de Poder,Morula/ICSOH,"La introducción da cuenta de las teorizaciones en torno al Estado que se hicieron en Antropología y los modos en que dichos abordajes posibilitaron la formulación de una antropología de los ""procesos de formación de estado"", las ""políticas públicas"", las instituciones, la gestión, el poder o el gobierno. Sin pretender convertirse en una introducción exhaustiva sobre esos tópicos, interesa mostrar las aprop...","prácticas de poder, antropología del estado y las instituciones, políticas de gobierno","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12770804,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2024.0,,Capítulo de Libro,,"Los Abriles Culturales salteños. Pro Cultura Salta, política cultural y procesos de formación de estado","Los Abriles Culturales salteños. Pro Cultura Salta, política cultural y procesos de formación de estado",Morula/ICSOH,"El capítulo reflexiona sobre el evento ""Abril Cultural salteño"" y llevados a cabo por una asociación civil sin fines de lucro denominada Pro Cultura Salta. Debate sobre los modos en que la ""idea"" de un grupo de amigos deviene en un proyecto y política cultural estatal. Analiza tanto el momento de creación de la asociación civil como una configuración social específica, los valores que se promueven a través de la ...","salta, procesos de formación de estado, política cultural","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,", , ",,bicyt.conicet.gov.ar/fichas/produccion/12232337,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"VILLAGRAN, ANDREA JIMENA, NAVALLO COIMBRA, LAURA BELÉN, MILANA, MARIA PAULA",2020.0,,Capítulo de Libro,,"Políticas para sostener la vida: Las iniciativas de contención alimentaria durante la crisis de la pandemia (Salta, 2020)","Políticas para sostener la vida: Las iniciativas de contención alimentaria durante la crisis de la pandemia (Salta, 2020)",Universidad Nacional del Litoral,"En la Provincia de Salta y al igual que en el resto del país, la declaración de la pandemia y la implementación de un conjunto de medidas estatales para contenerla impactaron de diferentes modos en una multiplicidad de aspectos de la vida social. En este trabajo buscamos aproximarnos a las políticas de contención implementadas durante el año 2020, desde un enfoque que prioriza los ámbitos de la protección social y la asistencia alimentaria...","política públicas, políticas alimentarias, pandemia covid, territorio","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/11669081,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,,2023.0,,Capítulo de Libro,,Políticas de protección social y alimentaria durante la pandemia de COVID19. Una reconstrucción panorámica desde el nivel nacional,Políticas de protección social y alimentaria durante la pandemia de COVID19. Una reconstrucción panorámica desde el nivel nacional,Universidad Nacional de Litoral,"Este capítulo se ocupa, en primer lugar, de analizar las acciones orientadas a aliviar la merma de ingresos monetarios en los hogares vulnerables como consecuencia del ASPO a través del aumento en el monto y/o la implementación de transferencias monetarias no condicionadas y condicionadas de base individual y familiar con presupuesto nacional. En este punto, se caracterizan dos programas: el Ingreso Familiar de Emergencia (IFE) y el Programa Potenciar Trabajo (PT). En segun...","políticas alimentarias, políticas de protección social, políticas públicas, covid","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/11669079,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,,2023.0,,Capítulo de Libro,,"Las respuestas subnacionales en materia alimentaria y de apoyo a la economía social, solidaria y popular. Una propuesta analítica en clave de relaciones intergubernamentales","Las respuestas subnacionales en materia alimentaria y de apoyo a la economía social, solidaria y popular. Una propuesta analítica en clave de relaciones intergubernamentales",Universidad Nacional de Litoral,"En Argentina, las respuestas de las provincias y los municipios permiten apreciar resultados muy diversos tanto en lo relativo a la calidad de las políticas implementadas como al impacto de éstas en las condiciones de vida de la población. Y si bien en todos los campos de políticas analizados en este libro resultó claro que las medidas de aislamiento y de fuerte control estatal restringieron los procesos de participación, planificación y co&ndash...","asistencia alimentaria, protección social, políticas públicas subnacionales, covid","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12597253,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2021.0,,Capítulo de Libro,,Hacer los lugares mágicos,Hacer los lugares mágicos,7Letras,"Este escrito discute cuestiones que gravitan en torno a los modos en que se hace Estado a partir de la intersección de políticas públicas vinculadas a la cultura y el turismo en la provincia de Salta (Argentina). Para ello, tomo el programa Lugares mágicos que se enmarca en el Plan estratégico de turismo sustentable Salta sí + (Provincia de Salta, 2014). La Secretaría de Turismo hizo del programa una convocatoria pública para que, localida...","turismo, política pública, lugares mágicos, estado, cultura","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12058127,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2020.0,,Capítulo de Libro,,"Inaugurar una casa, crear una orquesta: Políticas culturales en Salta en la trasición al siglo XXI","Inaugurar una casa, crear una orquesta: Políticas culturales en Salta en la trasición al siglo XXI",Universidad Nacional de Córdoba,"El capítulo aborda dos celebraciones que hacían a ""Salta es cultura"", afirmación que caracterizó la política cultural llevada a cabo durante la gobernación de Juan Carlos Romero (1999-2007). Las celebraciones analizadas fueron la remodelación de la Casa de la Cultura y la creación de la Orquesta Sinfónica de Salta, dos acontecimientos entre un conjunto amplio de inauguraciones de instituciones culturales y de transformacio...","antropología de la fiesta y la performance, política cultural, celebrar, salta","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/10770902,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2019.0,,Capítulo de Libro,,Parceria y colaboración: hacer(se) Estado y producir Arte,Parceria y colaboración: hacer(se) Estado y producir Arte,Contracapa,"Este trabajo tiene por finalidad indagar dos tipos de prácticas que consideramos recurrentes en la gestión artística, aunque no es exclusivamente de ésta. A través del abordaje de las maneras en que se gestionaron los festivales internacionales de danza contemporánea en Brasil ? objeto de la investigación etnográfica? se pudo analizar que tanto la parceria como la colaboración además de referir a la creación art&iacute...","colaboración, estado, producción artística, parceria","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/8903792,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2018.0,,Capítulo de Libro,,La performance: el cuerpo entre arte y política,La performance: el cuerpo entre arte y política,Centro Nacional de las Artes de México,"¿Cómo se organizará nuestra sensibilidad? ¿Qué rituales normalizarán nuestra percepción? ¿Cómo, a través de estos rituales, se modelará y se producirá aquello que se nos ofrece como sensación? ¿Cómo se subvertirán sus reglas? ¿Cómo se las atravesará y se las volverá contra ellas mismas, pervirtiendo sus relaciones y los juegos por los cuales alguna cosa pue...","política, cuerpo, performance, arte","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/8903789,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2017.0,,Capítulo de Libro,,Un proceso de reformas legales e institucionales como drama social,Un proceso de reformas legales e institucionales como drama social,Aldina Editorial Digital,"En el texto ensayamos una vía de entendimiento de determinados usos y sentidos remisibles a los mundos del derecho que se enfrentaban en la ciudad de Córdoba a inicios del siglo XXI. Rastrearemos los usos y sentidos del derecho en la ciudad a partir de los procesos conflictivos que se dieron con la sanción de la Ley Nacional de Protección Integral de Niños, Niñas y Adolescentes (Ley N° 26061 de 2005). Ante la reforma legal mencionada se pusieron en ...","proceso ritual, reformas legales e institucionales, drama social, derecho","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12054416,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2016.0,,Capítulo de Libro,,"Making the State: Forming and educating the public, presenting and circulating contemporary dance in Brazil","Making the State: Forming and educating the public, presenting and circulating contemporary dance in Brazil",Peter Lang,"This chapter begins with the ethnography of an educative project called the formation and education of the public, the presentation of a work of contemporary dance and its circulation through distinct stages. On this basis, it sets out to demonstrate the diverse social performances which have attempted to make culture or rather certain artistic-cultural practices democratize themselves in accordance with the modes in which they have been produced in Brazil since the end of the twentieth and the...","prácticas culturales, políticas, cultura, economía","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
INVESTIGADOR,"NAVALLO COIMBRA, LAURA BELÉN",,,,bicyt.conicet.gov.ar/fichas/produccion/12079938,https://bicyt.conicet.gov.ar/fichas/p/laura-belen-navallo-coimbra,,"NAVALLO COIMBRA, LAURA BELÉN",2015.0,,Capítulo de Libro,,Performance de Festivales y Composiciones Políticas,Performance de Festivales y Composiciones Políticas,Neuquén: Centro de Estudios en Filosofía de la Cultura; Salta: Ediciones Fedro,"En esta oportunidad me gustaría presentar los festivales internacionales de danza contemporánea que estuve estudiando para el doctorado en antropología, aún en proceso. A partir de la premisa que la propia realización de los festivales es una performance y puede ser estudiada como tal. Primeramente describo en qué consisten los festivales, qué se hace en ellos. Luego me detengo en un fragmento de la programación, Composiciones Polít...","prácticas de gobierno, política, performance, composiciones políticas, festival panorama","NAVALLO COIMBRA, Laura Belén (INVESTIGADOR ADJUNTO)",,"Antropología del poder, de la gestión pública y las prácticas culturales; Sociología de la Cultura",Pedagogías participativas: procedimientos administrativos de implementación de los lugares mágicos,sin datos,Comunicaciones
